id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
21250367,Thu Mar 14 2019 09:26:02 GMT-0700 (PDT),2019-03-14,2019-03-14 16:26:02 UTC,Pacific Time (US & Canada),994233,bonnienickel,2019-03-15 04:41:45 UTC,2019-03-16 15:28:38 UTC,needs_id,CC-BY-ND,https://www.inaturalist.org/observations/21250367,https://static.inaturalist.org/photos/32854848/medium.jpg?1552624918,,"",,2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2821466667,-116.1653138333,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21250453,Thu Mar 14 2019 09:21:18 GMT-0700 (PDT),2019-03-14,2019-03-14 16:21:18 UTC,Pacific Time (US & Canada),994233,bonnienickel,2019-03-15 04:46:58 UTC,2019-03-16 15:28:10 UTC,needs_id,CC-BY-ND,https://www.inaturalist.org/observations/21250453,https://static.inaturalist.org/photos/32855035/medium.jpg?1552625228,,"",,2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2821216667,-116.1649471667,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21275291,2019/03/15 9:26 AM PDT,2019-03-15,2019-03-15 16:26:00 UTC,Pacific Time (US & Canada),159364,milliebasden,2019-03-16 02:47:21 UTC,2019-03-16 15:27:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21275291,https://static.inaturalist.org/photos/32894851/medium.jpeg?1552703884,,"",,3,0,false,,"Borrego Springs, CA 92004, USA",33.2056116667,-116.3137283333,,,,false,,,,San Diego,California,United States,California,San Diego,Halictini,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21305243,2019/03/13 10:36 AM PDT,2019-03-13,2019-03-13 17:36:00 UTC,Pacific Time (US & Canada),234657,bamm321,2019-03-17 01:34:31 UTC,2019-03-17 05:03:42 UTC,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/21305243,https://static.inaturalist.org/photos/32945908/medium.jpg?1552786244,,"",,2,0,false,,"Rancho Mirage, CA 92270, USA",33.7573623241,-116.4775874389,61,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21332320,2019/03/16 8:51 AM PDT,2019-03-16,2019-03-16 15:51:00 UTC,Pacific Time (US & Canada),2991,sea-kangaroo,2019-03-17 20:47:36 UTC,2019-03-18 05:03:55 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/21332320,https://static.inaturalist.org/photos/32991033/medium.jpeg?1552855540,,"bee, black",Resting in a Mentzelia flower.,1,0,false,,"Coachella Valley Preserve, California, USA",33.83287,-116.29758,10,,,false,,,,Riverside,California,United States,California,Riverside,Xeralictoides,Xeralictoides,,Insecta,700712,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21346744,2019/03/16 1:17 PM PDT,2019-03-16,2019-03-16 20:17:00 UTC,Pacific Time (US & Canada),2991,sea-kangaroo,2019-03-18 03:21:39 UTC,2019-03-18 05:51:25 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/21346744,https://static.inaturalist.org/photos/33015241/medium.jpeg?1552878762,,"black, yellow, flower, desert gold, bee",In Desert Gold.,2,0,false,,"Coachella Valley Preserve, California, USA",33.8476115999,-116.3148958001,10,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21427615,2019-03-20 11:40:56 AM PDT,2019-03-20,2019-03-20 18:40:56 UTC,Pacific Time (US & Canada),396057,tannermatson,2019-03-20 19:30:38 UTC,2019-03-25 01:48:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21427615,https://static.inaturalist.org/photos/33240041/medium.jpeg?1553261215,,"",,2,0,false,2,"Anza-Borrego Desert, San Diego County, US-CA, US",32.94120971,-116.27342187,6,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21443972,2019/03/20 6:18 PM HST,2019-03-20,2019-03-21 04:18:00 UTC,Hawaii,758510,mccreedy,2019-03-21 05:42:33 UTC,2019-03-22 04:09:22 UTC,needs_id,,https://www.inaturalist.org/observations/21443972,https://static.inaturalist.org/photos/33177641/medium.jpg?1553146882,,"",,2,0,false,,"San Bernardino County, CA, USA",34.1021981993,-114.5041473219,4,,,false,,,,San Bernardino,California,United States,California,San Bernardino,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21570778,Fri Mar 22 2019 09:41:53 GMT-0700 (PDT),2019-03-22,2019-03-22 16:41:53 UTC,Pacific Time (US & Canada),231709,thunefeld,2019-03-24 21:22:13 UTC,2019-03-25 02:04:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21570778,https://static.inaturalist.org/photos/33387459/medium.jpg?1553462539,,"",,3,0,false,3,"San Diego County, US-CA, US",33.3694068203,-116.4220592101,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21572060,Mon Mar 18 2019 08:46:39 GMT-0700 (PDT),2019-03-18,2019-03-18 15:46:39 UTC,Pacific Time (US & Canada),17092,esppim,2019-03-24 21:47:06 UTC,2019-04-03 17:14:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21572060,https://static.inaturalist.org/photos/33389352/medium.jpg?1553464028,,"",,3,1,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3633466667,-116.39187,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21572078,Mon Mar 18 2019 08:45:20 GMT-0700 (PDT),2019-03-18,2019-03-18 15:45:20 UTC,Pacific Time (US & Canada),17092,esppim,2019-03-24 21:47:26 UTC,2019-03-25 04:11:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21572078,https://static.inaturalist.org/photos/33389379/medium.jpg?1553464048,,"",,3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3633783333,-116.3918083333,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21584393,Sun Mar 24 2019 09:15:47 GMT-0700 (PDT),2019-03-24,2019-03-24 16:15:47 UTC,Pacific Time (US & Canada),347600,rachall,2019-03-25 03:13:23 UTC,2019-03-25 04:36:50 UTC,needs_id,,https://www.inaturalist.org/observations/21584393,https://static.inaturalist.org/photos/33410516/medium.jpg?1553483605,,"",,2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3055,-116.2138666667,4,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21610779,2019/03/09 8:09 AM PST,2019-03-09,,Pacific Time (US & Canada),688040,bookstherealbooks,2019-03-25 22:04:35 UTC,2019-03-25 23:20:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21610779,https://static.inaturalist.org/photos/33452029/medium.jpeg?1553548881,,"",,2,0,false,,"Riverside County, CA, USA",33.8072189087,-115.2856288646,500,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21610981,Mon Mar 25 2019 08:37:38 GMT-0700 (PDT),2019-03-25,2019-03-25 15:37:38 UTC,Pacific Time (US & Canada),158523,buzzworm,2019-03-25 22:11:59 UTC,2019-08-21 03:32:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21610981,https://static.inaturalist.org/photos/33454685/medium.jpg?1553551939,,"",,1,0,false,3,"Joshua Tree National Park, Indio, CA, US",33.8648747739,-115.7780207659,1086,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21622254,2019-03-24 3:17:50 AM PDT,2019-03-24,2019-03-24 10:17:50 UTC,Pacific Time (US & Canada),511225,alsalas12,2019-03-26 04:50:32 UTC,2019-04-03 17:13:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21622254,https://static.inaturalist.org/photos/33474345/medium.jpg?1553575837,,"",Blue eyes,1,0,false,2,"5985 Yaqui Pass Rd, Julian, CA 92036, USA",33.1383184706,-116.3784447312,1052,,,false,gps,gps,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21627708,Wed Oct 09 2013 11:13:08 GMT-0500 (CDT),2013-10-09,2013-10-09 16:13:08 UTC,Bogota,1552325,jtalbert04,2019-03-26 12:24:00 UTC,2019-10-21 14:08:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21627708,https://static.inaturalist.org/photos/33482782/medium.jpg?1553603042,,"",,2,0,false,3,"32459, Santa Rosa Beach, FL, US",30.36829667,-86.31027167,,,,false,,,,Walton,Florida,United States,Florida,Walton,Gulf Coast Solitary Bee,Hesperapis oraria,Gulf Coast Solitary Bee,Insecta,221219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis oraria,,,,
21656303,Tue Mar 26 2019 08:26:45 GMT-0700 (PDT),2019-03-26,2019-03-26 15:26:45 UTC,Pacific Time (US & Canada),389935,eogren,2019-03-27 04:34:59 UTC,2019-04-03 19:48:06 UTC,needs_id,,https://www.inaturalist.org/observations/21656303,https://static.inaturalist.org/photos/33529467/medium.jpg?1553661302,,"",,3,1,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3049,-116.21437,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21688685,2019-03-27 2:20:21 PM PDT,2019-03-27,2019-03-27 21:20:21 UTC,Pacific Time (US & Canada),75633,heartjess,2019-03-28 03:37:28 UTC,2019-05-10 03:17:07 UTC,needs_id,,https://www.inaturalist.org/observations/21688685,https://static.inaturalist.org/photos/33583001/medium.jpeg?1553744249,,"",,2,0,false,2,"San Diego County, US-CA, US",33.00108175,-116.1154663,3,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21735285,2019/03/28 11:57 AM PDT,2019-03-28,2019-03-28 18:57:00 UTC,Pacific Time (US & Canada),159364,milliebasden,2019-03-29 14:00:14 UTC,2019-04-03 19:44:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21735285,https://static.inaturalist.org/photos/33659637/medium.jpeg?1553867614,,"",one of two individuals,2,0,false,,"Old Potato Field Road off Henderson Cyn Rd, Borrego Springs, CA",33.29617,-116.3263633333,,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21756660,2019/03/24 10:16 AM PDT,2019-03-24,2019-03-24 17:16:00 UTC,Pacific Time (US & Canada),29010,carolblaney,2019-03-29 23:29:58 UTC,2019-03-30 04:34:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21756660,https://static.inaturalist.org/photos/33695682/medium.jpg?1553901896,,"Joshua Tree, insect, national park",This tiny bee (several mm long) was digging in the soft-ish sand of the Bajada Nature Trail. It made a hole about the size of its head before flying off.,2,0,false,,"Riverside County, CA, USA",33.681775,-115.800424,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21792463,2019/03/18 9:05 AM PDT,2019-03-18,2019-03-18 16:05:00 UTC,Pacific Time (US & Canada),2991,sea-kangaroo,2019-03-30 19:31:01 UTC,2019-03-31 02:41:55 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/21792463,https://static.inaturalist.org/photos/33754179/medium.jpeg?1553973678,,"bee, desert dandelion, flower, grey, green, white, brown, black, yellow, Randall-Henderson Trail",In a Desert Dandelion.,2,0,false,,"Santa Rosa and San Jacinto Mountains National Monument, California, USA",33.66981,-116.4062952,10,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21803919,Sat Mar 30 2019 08:10:29 GMT-0700 (PDT),2019-03-30,2019-03-30 15:10:29 UTC,Pacific Time (US & Canada),8778,gyrrlfalcon,2019-03-30 23:37:00 UTC,2019-04-03 19:40:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21803919,https://static.inaturalist.org/photos/33774434/medium.jpg?1553989024,,"",,2,0,false,3,"Anza-Borrego Desert, San Diego County, US-CA, US",33.2472289096,-116.4055274169,16,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21805282,Sat Mar 30 2019 08:34:48 GMT-0700 (PDT),2019-03-30,2019-03-30 15:34:48 UTC,Pacific Time (US & Canada),8778,gyrrlfalcon,2019-03-31 00:12:36 UTC,2019-04-03 19:40:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21805282,https://static.inaturalist.org/photos/33776779/medium.jpg?1553991185,,"",,2,0,false,3,"Anza-Borrego Desert, San Diego County, US-CA, US",33.2471956215,-116.4060221542,32,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21809932,2019/03/09 7:37 AM PST,2019-03-09,2019-03-09 15:37:00 UTC,Pacific Time (US & Canada),195291,stephanomeria,2019-03-31 02:04:14 UTC,2019-05-24 16:21:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21809932,https://static.inaturalist.org/photos/33784319/medium.jpg?1553997120,,"",,2,0,false,,"San Diego County, CA, USA",33.2806055556,-116.1464,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21816618,2019/03/09 9:35 AM PST,2019-03-09,2019-03-09 17:35:00 UTC,Pacific Time (US & Canada),195291,stephanomeria,2019-03-31 05:27:12 UTC,2019-05-24 16:22:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21816618,https://static.inaturalist.org/photos/33787601/medium.jpeg?1554000033,,"",,2,0,false,,"San Diego County, CA, USA",33.2767200161,-116.1472470903,681,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21816626,2019/03/09 10:05 AM PST,2019-03-09,2019-03-09 18:05:00 UTC,Pacific Time (US & Canada),195291,stephanomeria,2019-03-31 05:27:14 UTC,2019-04-03 19:39:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21816626,https://static.inaturalist.org/photos/33788122/medium.jpeg?1554000568,,"",,2,0,false,,"San Diego County, CA, USA",33.2767200161,-116.1472470903,681,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21816627,2019/03/09 10:10 AM PST,2019-03-09,2019-03-09 18:10:00 UTC,Pacific Time (US & Canada),195291,stephanomeria,2019-03-31 05:27:15 UTC,2019-05-24 16:23:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21816627,https://static.inaturalist.org/photos/33788219/medium.jpeg?1554000654,,"",,2,0,false,,"San Diego County, CA, USA",33.2767200161,-116.1472470903,681,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21835289,2019/03/09 12:47 PM PST,2019-03-09,2019-03-09 20:47:00 UTC,Pacific Time (US & Canada),195291,stephanomeria,2019-03-31 17:47:54 UTC,2019-04-03 17:11:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21835289,https://static.inaturalist.org/photos/33823323/medium.jpeg?1554052976,,"",,2,0,false,,"San Diego County, CA, USA",33.2767200161,-116.1472470903,681,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21836227,2019/03/30 11:52 AM PDT,2019-03-30,2019-03-30 18:52:00 UTC,Pacific Time (US & Canada),53702,lonnyholmes,2019-03-31 18:06:36 UTC,2019-04-04 18:38:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21836227,https://static.inaturalist.org/photos/33826755/medium.jpg?1554055539,,"",,2,0,false,,"Clark County, NV, USA",36.2425018777,-114.5147983703,30,,,false,,,,Clark,Nevada,United States,Nevada,Clark,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21844642,2019/03/31 7:04 AM PDT,2019-03-31,2019-03-31 14:04:00 UTC,Pacific Time (US & Canada),214574,jprado,2019-03-31 20:58:30 UTC,2019-04-01 18:44:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21844642,https://static.inaturalist.org/photos/33838164/medium.jpeg?1554064544,,"",,2,0,false,,"Riverside County, CA, USA",33.5986222222,-116.2863777778,5,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21844649,2019/03/31 7:19 AM PDT,2019-03-31,2019-03-31 14:19:00 UTC,Pacific Time (US & Canada),214574,jprado,2019-03-31 20:58:37 UTC,2019-08-01 20:26:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21844649,https://static.inaturalist.org/photos/33838181/medium.jpeg?1554064556,,"",,1,0,false,,"Santa Rosa Wildlife Area, Riverside, California, United States",33.5983166667,-116.2876277778,5,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21848092,2019/03/30 5:15 PM PDT,2019-03-30,2019-03-31 00:15:00 UTC,Pacific Time (US & Canada),794669,mautner,2019-03-31 22:19:44 UTC,2019-04-01 02:25:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21848092,https://static.inaturalist.org/photos/33844776/medium.jpeg?1554070211,,"",,2,0,false,,"Riverside County, CA, USA",33.9473220976,-115.9786392555,195,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21848094,2019/03/30 5:20 PM PDT,2019-03-30,2019-03-31 00:20:00 UTC,Pacific Time (US & Canada),794669,mautner,2019-03-31 22:19:44 UTC,2019-04-01 02:25:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21848094,https://static.inaturalist.org/photos/33844816/medium.jpeg?1554070242,,"","",2,0,false,,"Riverside County, CA, USA",33.9472608532,-115.9784997806,203,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
21865571,Sat Mar 09 2019 08:33:20 GMT-0800 (PST),2019-03-09,2019-03-09 16:33:20 UTC,Pacific Time (US & Canada),195291,stephanomeria,2019-04-01 06:14:59 UTC,2019-05-24 16:25:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21865571,https://static.inaturalist.org/photos/33875353/medium.jpg?1554099336,,"",,2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2804966667,-116.146225,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
